model,exercise,target,seed,condition,metric,value
gru,cpr,0000001000010,123,unseen,micro_f1,0.4444444444444444
gru,cpr,0000001000010,123,unseen,bit_accuracy,0.8076923076923077
gru,cpr,0000001000010,123,unseen,exact_match,0.0
gru,cpr,0000001000010,42,seen,macro_f1,0.14529914529914528
gru,cpr,0000001000010,42,seen,micro_f1,0.8571428571428571
gru,cpr,0000001000010,42,seen,bit_accuracy,0.9538461538461539
gru,cpr,0000001000010,42,seen,exact_match,0.6
gru,cpr,0000001000010,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001000010,42,unseen,micro_f1,0.4166666666666667
gru,cpr,0000001000010,42,unseen,bit_accuracy,0.7846153846153846
gru,cpr,0000001000010,42,unseen,exact_match,0.0
gru,cpr,0000001000010,7,seen,macro_f1,0.14529914529914528
gru,cpr,0000001000010,7,seen,micro_f1,0.8181818181818182
gru,cpr,0000001000010,7,seen,bit_accuracy,0.9384615384615385
gru,cpr,0000001000010,7,seen,exact_match,0.4
gru,cpr,0000001000010,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001000010,7,unseen,micro_f1,0.5882352941176471
gru,cpr,0000001000010,7,unseen,bit_accuracy,0.8923076923076924
gru,cpr,0000001000010,7,unseen,exact_match,0.0
gru,cpr,0000001000100,123,seen,macro_f1,0.10256410256410256
gru,cpr,0000001000100,123,seen,micro_f1,0.5454545454545454
gru,cpr,0000001000100,123,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000001000100,123,seen,exact_match,0.0
gru,cpr,0000001000100,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001000100,123,unseen,micro_f1,0.38461538461538464
gru,cpr,0000001000100,123,unseen,bit_accuracy,0.7538461538461538
gru,cpr,0000001000100,123,unseen,exact_match,0.0
gru,cpr,0000001000100,42,seen,macro_f1,0.12087912087912088
gru,cpr,0000001000100,42,seen,micro_f1,0.6086956521739131
gru,cpr,0000001000100,42,seen,bit_accuracy,0.8615384615384616
gru,cpr,0000001000100,42,seen,exact_match,0.0
gru,cpr,0000001000100,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001000100,42,unseen,micro_f1,0.4
gru,cpr,0000001000100,42,unseen,bit_accuracy,0.7692307692307693
gru,cpr,0000001000100,42,unseen,exact_match,0.0
gru,cpr,0000001000100,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000001000100,7,seen,micro_f1,0.5
gru,cpr,0000001000100,7,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000001000100,7,seen,exact_match,0.0
gru,cpr,0000001000100,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001000100,7,unseen,micro_f1,0.4444444444444444
gru,cpr,0000001000100,7,unseen,bit_accuracy,0.8076923076923077
gru,cpr,0000001000100,7,unseen,exact_match,0.0
gru,cpr,0000001001000,123,seen,macro_f1,0.1282051282051282
gru,cpr,0000001001000,123,seen,micro_f1,0.6
gru,cpr,0000001001000,123,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000001001000,123,seen,exact_match,0.0
gru,cpr,0000001001000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001001000,123,unseen,micro_f1,0.5
gru,cpr,0000001001000,123,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000001001000,123,unseen,exact_match,0.0
gru,cpr,0000001001000,42,seen,macro_f1,0.07692307692307693
gru,cpr,0000001001000,42,seen,micro_f1,0.47619047619047616
gru,cpr,0000001001000,42,seen,bit_accuracy,0.8307692307692308
gru,cpr,0000001001000,42,seen,exact_match,0.0
gru,cpr,0000001001000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001001000,42,unseen,micro_f1,0.5263157894736842
gru,cpr,0000001001000,42,unseen,bit_accuracy,0.8615384615384616
gru,cpr,0000001001000,42,unseen,exact_match,0.0
gru,cpr,0000001001000,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000001001000,7,seen,micro_f1,0.4166666666666667
gru,cpr,0000001001000,7,seen,bit_accuracy,0.7846153846153846
gru,cpr,0000001001000,7,seen,exact_match,0.0
gru,cpr,0000001001000,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001001000,7,unseen,micro_f1,0.38461538461538464
gru,cpr,0000001001000,7,unseen,bit_accuracy,0.7538461538461538
gru,cpr,0000001001000,7,unseen,exact_match,0.0
gru,cpr,0000001010000,123,seen,macro_f1,0.07692307692307693
gru,cpr,0000001010000,123,seen,micro_f1,0.45454545454545453
gru,cpr,0000001010000,123,seen,bit_accuracy,0.8153846153846154
gru,cpr,0000001010000,123,seen,exact_match,0.0
gru,cpr,0000001010000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001010000,123,unseen,micro_f1,0.45454545454545453
gru,cpr,0000001010000,123,unseen,bit_accuracy,0.8153846153846154
gru,cpr,0000001010000,123,unseen,exact_match,0.0
gru,cpr,0000001010000,42,seen,macro_f1,0.1346153846153846
gru,cpr,0000001010000,42,seen,micro_f1,0.7272727272727273
gru,cpr,0000001010000,42,seen,bit_accuracy,0.9076923076923077
gru,cpr,0000001010000,42,seen,exact_match,0.0
gru,cpr,0000001010000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001010000,42,unseen,micro_f1,0.43478260869565216
gru,cpr,0000001010000,42,unseen,bit_accuracy,0.8
gru,cpr,0000001010000,42,unseen,exact_match,0.0
gru,cpr,0000001010000,7,seen,macro_f1,0.15384615384615385
gru,cpr,0000001010000,7,seen,micro_f1,0.8
gru,cpr,0000001010000,7,seen,bit_accuracy,0.9230769230769231
gru,cpr,0000001010000,7,seen,exact_match,0.0
gru,cpr,0000001010000,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000001010000,7,unseen,micro_f1,0.5714285714285714
gru,cpr,0000001010000,7,unseen,bit_accuracy,0.8846153846153846
gru,cpr,0000001010000,7,unseen,exact_match,0.0
gru,cpr,0000010000000,123,seen,macro_f1,0.05128205128205128
gru,cpr,0000010000000,123,seen,micro_f1,0.37735849056603776
gru,cpr,0000010000000,123,seen,bit_accuracy,0.8730769230769231
gru,cpr,0000010000000,123,seen,exact_match,0.05
gru,cpr,0000010000000,123,unseen,macro_f1,0.03550295857988166
gru,cpr,0000010000000,123,unseen,micro_f1,0.1643835616438356
gru,cpr,0000010000000,123,unseen,bit_accuracy,0.7653846153846153
gru,cpr,0000010000000,123,unseen,exact_match,0.0
gru,cpr,0000010000000,42,seen,macro_f1,0.013986013986013986
gru,cpr,0000010000000,42,seen,micro_f1,0.0625
gru,cpr,0000010000000,42,seen,bit_accuracy,0.7692307692307693
gru,cpr,0000010000000,42,seen,exact_match,0.0
gru,cpr,0000010000000,42,unseen,macro_f1,0.0
gru,cpr,0000010000000,42,unseen,micro_f1,0.0
gru,cpr,0000010000000,42,unseen,bit_accuracy,0.7384615384615385
gru,cpr,0000010000000,42,unseen,exact_match,0.0
gru,cpr,0000010000000,7,seen,macro_f1,0.05128205128205128
gru,cpr,0000010000000,7,seen,micro_f1,0.2857142857142857
gru,cpr,0000010000000,7,seen,bit_accuracy,0.8076923076923077
gru,cpr,0000010000000,7,seen,exact_match,0.0
gru,cpr,0000010000000,7,unseen,macro_f1,0.05128205128205128
gru,cpr,0000010000000,7,unseen,micro_f1,0.3333333333333333
gru,cpr,0000010000000,7,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010000000,7,unseen,exact_match,0.0
gru,cpr,0000010000010,123,seen,macro_f1,0.10256410256410256
gru,cpr,0000010000010,123,seen,micro_f1,0.5714285714285714
gru,cpr,0000010000010,123,seen,bit_accuracy,0.8615384615384616
gru,cpr,0000010000010,123,seen,exact_match,0.2
gru,cpr,0000010000010,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010000010,123,unseen,micro_f1,0.5
gru,cpr,0000010000010,123,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010000010,123,unseen,exact_match,0.0
gru,cpr,0000010000010,42,seen,macro_f1,0.07692307692307693
gru,cpr,0000010000010,42,seen,micro_f1,0.5
gru,cpr,0000010000010,42,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000010000010,42,seen,exact_match,0.0
gru,cpr,0000010000010,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010000010,42,unseen,micro_f1,0.5
gru,cpr,0000010000010,42,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010000010,42,unseen,exact_match,0.0
gru,cpr,0000010000010,7,seen,macro_f1,0.10256410256410256
gru,cpr,0000010000010,7,seen,micro_f1,0.5454545454545454
gru,cpr,0000010000010,7,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000010000010,7,seen,exact_match,0.0
gru,cpr,0000010000010,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010000010,7,unseen,micro_f1,0.5882352941176471
gru,cpr,0000010000010,7,unseen,bit_accuracy,0.8923076923076924
gru,cpr,0000010000010,7,unseen,exact_match,0.0
gru,cpr,0000010000100,123,seen,macro_f1,0.1282051282051282
gru,cpr,0000010000100,123,seen,micro_f1,0.75
gru,cpr,0000010000100,123,seen,bit_accuracy,0.9230769230769231
gru,cpr,0000010000100,123,seen,exact_match,0.5
gru,cpr,0000010000100,123,unseen,macro_f1,0.1282051282051282
gru,cpr,0000010000100,123,unseen,micro_f1,0.75
gru,cpr,0000010000100,123,unseen,bit_accuracy,0.9230769230769231
gru,cpr,0000010000100,123,unseen,exact_match,0.5
gru,cpr,0000010000100,42,seen,macro_f1,0.10256410256410256
gru,cpr,0000010000100,42,seen,micro_f1,0.75
gru,cpr,0000010000100,42,seen,bit_accuracy,0.9384615384615385
gru,cpr,0000010000100,42,seen,exact_match,0.2
gru,cpr,0000010000100,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010000100,42,unseen,micro_f1,0.5555555555555556
gru,cpr,0000010000100,42,unseen,bit_accuracy,0.8769230769230769
gru,cpr,0000010000100,42,unseen,exact_match,0.0
gru,cpr,0000010000100,7,seen,macro_f1,0.1346153846153846
gru,cpr,0000010000100,7,seen,micro_f1,0.8
gru,cpr,0000010000100,7,seen,bit_accuracy,0.9384615384615385
gru,cpr,0000010000100,7,seen,exact_match,0.4
gru,cpr,0000010000100,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010000100,7,unseen,micro_f1,0.625
gru,cpr,0000010000100,7,unseen,bit_accuracy,0.9076923076923077
gru,cpr,0000010000100,7,unseen,exact_match,0.0
gru,cpr,0000010001000,123,seen,macro_f1,0.07692307692307693
gru,cpr,0000010001000,123,seen,micro_f1,0.5
gru,cpr,0000010001000,123,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000010001000,123,seen,exact_match,0.0
gru,cpr,0000010001000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010001000,123,unseen,micro_f1,0.5
gru,cpr,0000010001000,123,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010001000,123,unseen,exact_match,0.0
gru,cpr,0000010001000,42,seen,macro_f1,0.05128205128205128
gru,cpr,0000010001000,42,seen,micro_f1,0.2222222222222222
gru,cpr,0000010001000,42,seen,bit_accuracy,0.7307692307692307
gru,cpr,0000010001000,42,seen,exact_match,0.0
gru,cpr,0000010001000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010001000,42,unseen,micro_f1,0.5714285714285714
gru,cpr,0000010001000,42,unseen,bit_accuracy,0.8846153846153846
gru,cpr,0000010001000,42,unseen,exact_match,0.0
gru,cpr,0000010001000,7,seen,macro_f1,0.10256410256410256
gru,cpr,0000010001000,7,seen,micro_f1,0.631578947368421
gru,cpr,0000010001000,7,seen,bit_accuracy,0.8923076923076924
gru,cpr,0000010001000,7,seen,exact_match,0.0
gru,cpr,0000010001000,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010001000,7,unseen,micro_f1,0.5
gru,cpr,0000010001000,7,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010001000,7,unseen,exact_match,0.0
gru,cpr,0000010010000,123,seen,macro_f1,0.15384615384615385
gru,cpr,0000010010000,123,seen,micro_f1,0.7272727272727273
gru,cpr,0000010010000,123,seen,bit_accuracy,0.8846153846153846
gru,cpr,0000010010000,123,seen,exact_match,0.0
gru,cpr,0000010010000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010010000,123,unseen,micro_f1,0.4444444444444444
gru,cpr,0000010010000,123,unseen,bit_accuracy,0.8076923076923077
gru,cpr,0000010010000,123,unseen,exact_match,0.0
gru,cpr,0000010010000,42,seen,macro_f1,0.1346153846153846
gru,cpr,0000010010000,42,seen,micro_f1,0.6956521739130435
gru,cpr,0000010010000,42,seen,bit_accuracy,0.8923076923076924
gru,cpr,0000010010000,42,seen,exact_match,0.0
gru,cpr,0000010010000,42,unseen,macro_f1,0.08333333333333333
gru,cpr,0000010010000,42,unseen,micro_f1,0.4444444444444444
gru,cpr,0000010010000,42,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010010000,42,unseen,exact_match,0.0
gru,cpr,0000010010000,7,seen,macro_f1,0.094017094017094
gru,cpr,0000010010000,7,seen,micro_f1,0.5555555555555556
gru,cpr,0000010010000,7,seen,bit_accuracy,0.8769230769230769
gru,cpr,0000010010000,7,seen,exact_match,0.2
gru,cpr,0000010010000,7,unseen,macro_f1,0.06837606837606837
gru,cpr,0000010010000,7,unseen,micro_f1,0.4444444444444444
gru,cpr,0000010010000,7,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010010000,7,unseen,exact_match,0.0
gru,cpr,0000010100000,123,seen,macro_f1,0.07692307692307693
gru,cpr,0000010100000,123,seen,micro_f1,0.5263157894736842
gru,cpr,0000010100000,123,seen,bit_accuracy,0.8615384615384616
gru,cpr,0000010100000,123,seen,exact_match,0.0
gru,cpr,0000010100000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010100000,123,unseen,micro_f1,0.4166666666666667
gru,cpr,0000010100000,123,unseen,bit_accuracy,0.7846153846153846
gru,cpr,0000010100000,123,unseen,exact_match,0.0
gru,cpr,0000010100000,42,seen,macro_f1,0.07692307692307693
gru,cpr,0000010100000,42,seen,micro_f1,0.5714285714285714
gru,cpr,0000010100000,42,seen,bit_accuracy,0.8846153846153846
gru,cpr,0000010100000,42,seen,exact_match,0.0
gru,cpr,0000010100000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010100000,42,unseen,micro_f1,0.5
gru,cpr,0000010100000,42,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000010100000,42,unseen,exact_match,0.0
gru,cpr,0000010100000,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000010100000,7,seen,micro_f1,0.45454545454545453
gru,cpr,0000010100000,7,seen,bit_accuracy,0.8153846153846154
gru,cpr,0000010100000,7,seen,exact_match,0.0
gru,cpr,0000010100000,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000010100000,7,unseen,micro_f1,0.4
gru,cpr,0000010100000,7,unseen,bit_accuracy,0.7692307692307693
gru,cpr,0000010100000,7,unseen,exact_match,0.0
gru,cpr,0000011000000,123,seen,macro_f1,0.1282051282051282
gru,cpr,0000011000000,123,seen,micro_f1,0.75
gru,cpr,0000011000000,123,seen,bit_accuracy,0.9230769230769231
gru,cpr,0000011000000,123,seen,exact_match,0.5
gru,cpr,0000011000000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000011000000,123,unseen,micro_f1,0.6666666666666666
gru,cpr,0000011000000,123,unseen,bit_accuracy,0.9230769230769231
gru,cpr,0000011000000,123,unseen,exact_match,0.0
gru,cpr,0000011000000,42,seen,macro_f1,0.07692307692307693
gru,cpr,0000011000000,42,seen,micro_f1,0.5263157894736842
gru,cpr,0000011000000,42,seen,bit_accuracy,0.8615384615384616
gru,cpr,0000011000000,42,seen,exact_match,0.0
gru,cpr,0000011000000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000011000000,42,unseen,micro_f1,0.5555555555555556
gru,cpr,0000011000000,42,unseen,bit_accuracy,0.8769230769230769
gru,cpr,0000011000000,42,unseen,exact_match,0.0
gru,cpr,0000011000000,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000011000000,7,seen,micro_f1,0.47619047619047616
gru,cpr,0000011000000,7,seen,bit_accuracy,0.8307692307692308
gru,cpr,0000011000000,7,seen,exact_match,0.0
gru,cpr,0000011000000,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000011000000,7,unseen,micro_f1,0.45454545454545453
gru,cpr,0000011000000,7,unseen,bit_accuracy,0.8153846153846154
gru,cpr,0000011000000,7,unseen,exact_match,0.0
gru,cpr,0000100000000,123,seen,macro_f1,0.07692307692307693
gru,cpr,0000100000000,123,seen,micro_f1,0.7272727272727273
gru,cpr,0000100000000,123,seen,bit_accuracy,0.9423076923076923
gru,cpr,0000100000000,123,seen,exact_match,0.3
gru,cpr,0000100000000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000000,123,unseen,micro_f1,0.5633802816901409
gru,cpr,0000100000000,123,unseen,bit_accuracy,0.8807692307692307
gru,cpr,0000100000000,123,unseen,exact_match,0.0
gru,cpr,0000100000000,42,seen,macro_f1,0.05128205128205128
gru,cpr,0000100000000,42,seen,micro_f1,0.4
gru,cpr,0000100000000,42,seen,bit_accuracy,0.8846153846153846
gru,cpr,0000100000000,42,seen,exact_match,0.0
gru,cpr,0000100000000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000000,42,unseen,micro_f1,0.5
gru,cpr,0000100000000,42,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000100000000,42,unseen,exact_match,0.0
gru,cpr,0000100000000,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000100000000,7,seen,micro_f1,0.7692307692307693
gru,cpr,0000100000000,7,seen,bit_accuracy,0.9538461538461539
gru,cpr,0000100000000,7,seen,exact_match,0.5
gru,cpr,0000100000000,7,unseen,macro_f1,0.07495069033530571
gru,cpr,0000100000000,7,unseen,micro_f1,0.6551724137931034
gru,cpr,0000100000000,7,unseen,bit_accuracy,0.9230769230769231
gru,cpr,0000100000000,7,unseen,exact_match,0.1
gru,cpr,0000100000001,123,seen,macro_f1,0.14529914529914528
gru,cpr,0000100000001,123,seen,micro_f1,0.8571428571428571
gru,cpr,0000100000001,123,seen,bit_accuracy,0.9538461538461539
gru,cpr,0000100000001,123,seen,exact_match,0.4
gru,cpr,0000100000001,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000001,123,unseen,micro_f1,0.5
gru,cpr,0000100000001,123,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000100000001,123,unseen,exact_match,0.0
gru,cpr,0000100000001,42,seen,macro_f1,0.14529914529914528
gru,cpr,0000100000001,42,seen,micro_f1,0.8571428571428571
gru,cpr,0000100000001,42,seen,bit_accuracy,0.9538461538461539
gru,cpr,0000100000001,42,seen,exact_match,0.6
gru,cpr,0000100000001,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000001,42,unseen,micro_f1,0.625
gru,cpr,0000100000001,42,unseen,bit_accuracy,0.9076923076923077
gru,cpr,0000100000001,42,unseen,exact_match,0.0
gru,cpr,0000100000001,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000100000001,7,seen,micro_f1,0.6666666666666666
gru,cpr,0000100000001,7,seen,bit_accuracy,0.9230769230769231
gru,cpr,0000100000001,7,seen,exact_match,0.0
gru,cpr,0000100000001,7,unseen,macro_f1,0.1282051282051282
gru,cpr,0000100000001,7,unseen,micro_f1,0.75
gru,cpr,0000100000001,7,unseen,bit_accuracy,0.9230769230769231
gru,cpr,0000100000001,7,unseen,exact_match,0.5
gru,cpr,0000100000100,123,seen,macro_f1,0.15384615384615385
gru,cpr,0000100000100,123,seen,micro_f1,0.9523809523809523
gru,cpr,0000100000100,123,seen,bit_accuracy,0.9846153846153847
gru,cpr,0000100000100,123,seen,exact_match,0.8
gru,cpr,0000100000100,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000100,123,unseen,micro_f1,0.5
gru,cpr,0000100000100,123,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000100000100,123,unseen,exact_match,0.0
gru,cpr,0000100000100,42,seen,macro_f1,0.14529914529914528
gru,cpr,0000100000100,42,seen,micro_f1,0.75
gru,cpr,0000100000100,42,seen,bit_accuracy,0.9076923076923077
gru,cpr,0000100000100,42,seen,exact_match,0.0
gru,cpr,0000100000100,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000100,42,unseen,micro_f1,0.5263157894736842
gru,cpr,0000100000100,42,unseen,bit_accuracy,0.8615384615384616
gru,cpr,0000100000100,42,unseen,exact_match,0.0
gru,cpr,0000100000100,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000100000100,7,seen,micro_f1,0.5714285714285714
gru,cpr,0000100000100,7,seen,bit_accuracy,0.8846153846153846
gru,cpr,0000100000100,7,seen,exact_match,0.0
gru,cpr,0000100000100,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100000100,7,unseen,micro_f1,0.4444444444444444
gru,cpr,0000100000100,7,unseen,bit_accuracy,0.8076923076923077
gru,cpr,0000100000100,7,unseen,exact_match,0.0
gru,cpr,0000100001000,123,seen,macro_f1,0.07692307692307693
gru,cpr,0000100001000,123,seen,micro_f1,0.4444444444444444
gru,cpr,0000100001000,123,seen,bit_accuracy,0.8076923076923077
gru,cpr,0000100001000,123,seen,exact_match,0.0
gru,cpr,0000100001000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100001000,123,unseen,micro_f1,0.5714285714285714
gru,cpr,0000100001000,123,unseen,bit_accuracy,0.8846153846153846
gru,cpr,0000100001000,123,unseen,exact_match,0.0
gru,cpr,0000100001000,42,seen,macro_f1,0.10256410256410256
gru,cpr,0000100001000,42,seen,micro_f1,0.6
gru,cpr,0000100001000,42,seen,bit_accuracy,0.8769230769230769
gru,cpr,0000100001000,42,seen,exact_match,0.2
gru,cpr,0000100001000,42,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100001000,42,unseen,micro_f1,0.43478260869565216
gru,cpr,0000100001000,42,unseen,bit_accuracy,0.8
gru,cpr,0000100001000,42,unseen,exact_match,0.0
gru,cpr,0000100001000,7,seen,macro_f1,0.07692307692307693
gru,cpr,0000100001000,7,seen,micro_f1,0.5
gru,cpr,0000100001000,7,seen,bit_accuracy,0.8461538461538461
gru,cpr,0000100001000,7,seen,exact_match,0.0
gru,cpr,0000100001000,7,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100001000,7,unseen,micro_f1,0.6666666666666666
gru,cpr,0000100001000,7,unseen,bit_accuracy,0.9230769230769231
gru,cpr,0000100001000,7,unseen,exact_match,0.0
gru,cpr,0000100010000,123,seen,macro_f1,0.15384615384615385
gru,cpr,0000100010000,123,seen,micro_f1,0.9523809523809523
gru,cpr,0000100010000,123,seen,bit_accuracy,0.9846153846153847
gru,cpr,0000100010000,123,seen,exact_match,0.8
gru,cpr,0000100010000,123,unseen,macro_f1,0.07692307692307693
gru,cpr,0000100010000,123,unseen,micro_f1,0.5
gru,cpr,0000100010000,123,unseen,bit_accuracy,0.8461538461538461
gru,cpr,0000100010000,123,unseen,exact_match,0.0
gru,cpr,0000100010000,42,seen,macro_f1,0.15384615384615385
gru,cpr,0000100010000,42,seen,micro_f1,0.7692307692307693
gru,cpr,0000100010000,42,seen,bit_accuracy,0.9076923076923077
gru,cpr,0000100010000,42,seen,exact_match,0.0
gru,cpr,0000100010000,42,unseen,macro_f1,0.15384615384615385
gru,cpr,0000100010000,42,unseen,micro_f1,0.8333333333333334
gru,cpr,0000100010000,42,unseen,bit_accuracy,0.9384615384615385
gru,cpr,0000100010000,42,unseen,exact_match,0.6
